overall_qual_liv_area,overall_qual_squared,quality_and_age,overall_qual,house_total_sq,exter_qual_num,gr_liv_area,kitchen_qual_num,bsmt_qual_num,garage_area,garage_cars,total_bsmt_sf,year_remod_or_built,year_remod_or_built_sq,garage_finish,exterior_cond_and_qual
11130,36,11832,6,2849.0,3,1855,3,3.0,325.0,1.0,994.0,3853288,14847828410944,2,9
6180,25,9970,5,2148.0,3,1236,3,3.0,288.0,1.0,912.0,3910234,15289929934756,2,9
18920,64,15992,8,3617.0,4,2365,4,4.0,856.0,3.0,1252.0,3996001,15968023992001,1,12
15924,36,11904,6,3708.0,3,2654,4,3.0,619.0,2.0,1054.0,3904512,15245213958144,2,9
18720,64,15968,8,3576.0,4,2340,4,4.0,787.0,3.0,1236.0,3984016,15872383488256,1,12
6000,25,9940,5,2400.0,3,1200,3,4.0,0.0,0.0,1200.0,3950156,15603732424336,3,12
9744,49,14049,7,2081.0,4,1392,4,4.0,540.0,2.0,689.0,4028049,16225178746401,2,12
13080,36,11700,6,3318.0,3,2180,3,3.0,720.0,2.0,1138.0,3734250,13944623062500,2,9
9660,36,12006,6,3220.0,3,1610,4,3.0,480.0,2.0,1610.0,3955977,15649754024529,1,9
10507,49,13902,7,2778.0,4,1501,4,4.0,512.0,2.0,1277.0,3944196,15556682086416,0,12
4116,16,7844,4,2058.0,3,1029,3,3.0,261.0,1.0,1029.0,3845521,14788031761441,2,6
6760,25,9790,5,2414.0,3,1352,4,3.0,288.0,1.0,1062.0,3833764,14697746407696,2,9
5360,25,9750,5,1880.0,3,1072,3,3.0,379.0,2.0,808.0,3783000,14311089000000,2,9
26980,100,20060,10,4548.0,5,2698,5,5.0,736.0,3.0,1850.0,4024036,16192865729296,1,15
4560,25,9810,5,1824.0,3,912,3,3.0,252.0,1.0,912.0,3849444,14818219109136,2,9
4608,16,7820,4,1152.0,3,1152,3,3.5861723446893787,0.0,0.0,0.0,3822025,14607875100625,3,6
10150,49,13755,7,2074.0,3,1450,3,3.0,288.0,1.0,624.0,3772800,14234019840000,2,9
5365,25,9840,5,2146.0,3,1073,3,3.0,326.0,1.0,1073.0,3780528,14292391958784,2,9
7290,25,9835,5,2634.0,3,1458,3,3.0,512.0,2.0,1176.0,3869089,14969849689921,2,9
10402,49,14042,7,2947.0,4,1486,4,4.0,566.0,2.0,1461.0,4024036,16192865729296,1,12
8870,25,9805,5,2326.0,3,1774,3,3.0,384.0,1.0,552.0,3845521,14788031761441,2,9
7395,25,9845,5,2343.0,3,1479,3,3.0,275.0,1.0,864.0,3876961,15030826595521,0,9
12032,64,16048,8,3008.0,4,1504,4,4.0,510.0,2.0,1504.0,4024036,16192865729296,0,12
13258,49,14021,7,2711.0,4,1894,4,4.0,510.0,2.0,817.0,4010006,16080148120036,0,12
10224,64,16048,8,2556.0,4,1278,4,4.0,584.0,2.0,1278.0,4024036,16192865729296,1,12
18104,64,15984,8,3404.0,4,2263,4,4.0,420.0,2.0,1141.0,3992004,15936095936016,0,12
19509,49,14000,7,3955.0,3,2787,3,5.0,820.0,4.0,1168.0,4000000,16000000000000,0,9
9898,49,14014,7,2121.0,4,1414,4,4.0,403.0,2.0,707.0,4008004,16064096064016,0,12
7812,36,11946,6,2604.0,3,1302,4,4.0,309.0,1.0,1302.0,3910324,15290633784976,1,9
11352,64,16016,8,1827.0,4,1419,4,4.0,527.0,2.0,408.0,4008004,16064096064016,0,12
7320,36,11826,6,2845.0,3,1220,3,3.0,944.0,2.0,1625.0,3884841,15091989595281,2,9
11892,36,11916,6,2554.0,3,1982,3,3.0,501.0,2.0,572.0,3944196,15556682086416,0,12
5088,36,12018,6,1696.0,4,848,4,4.0,420.0,2.0,848.0,4012009,16096216216081,0,12
13184,64,16064,8,3244.0,5,1648,5,5.0,482.0,2.0,1596.0,4030056,16241351363136,0,15
10696,64,15912,8,2674.0,4,1337,4,4.0,462.0,2.0,1337.0,3956121,15650893366641,1,12
8585,25,9750,5,2618.0,3,1717,3,4.0,410.0,1.0,901.0,3783000,14311089000000,2,9
5520,25,9790,5,2208.0,3,1104,3,3.0,384.0,1.0,1104.0,3829848,14667735703104,1,9
4535,25,9890,5,1814.0,3,907,3,4.0,343.0,1.0,907.0,3912484,15307531050256,2,9
11564,49,14000,7,2434.0,4,1652,4,4.0,532.0,2.0,782.0,4000000,16000000000000,1,12
15840,36,11982,6,3572.0,3,2640,4,3.0,515.0,2.0,932.0,3928099,15429961753801,1,9
5170,25,9750,5,1769.0,3,1034,3,3.0,240.0,1.0,735.0,3783000,14311089000000,2,9
7565,25,9895,5,1513.0,3,1513,3,3.5861723446893787,400.0,2.0,0.0,3916441,15338510106481,2,9
11984,64,16048,8,2996.0,4,1498,4,5.0,844.0,3.0,1498.0,4022030,16176725320900,0,12
5265,25,9815,5,2106.0,3,1053,4,3.0,692.0,2.0,1053.0,3853369,14848452650161,1,9
7758,36,11724,6,2471.0,3,1293,3,3.0,452.0,2.0,1178.0,3818116,14578009789456,1,9
18180,81,18072,9,4040.0,5,2020,5,5.0,896.0,3.0,2020.0,4032064,16257540100096,1,15
17136,49,13986,7,3886.0,3,2448,3,3.0,441.0,2.0,1438.0,3920076,15366995845776,1,9
10392,36,11910,6,2473.0,4,1732,4,4.0,476.0,2.0,741.0,3940225,15525373050625,0,12
10592,64,16048,8,2648.0,4,1324,4,4.0,550.0,2.0,1324.0,4024036,16192865729296,0,12
1664,4,3940,2,1510.0,3,832,3,2.0,780.0,2.0,678.0,3788310,14351292656100,2,6
8771,49,13972,7,2490.0,3,1253,3,4.0,402.0,2.0,1237.0,3982020,15856483280400,0,9
23364,81,18054,9,3845.0,3,2596,4,5.0,840.0,3.0,1249.0,4024036,16192865729296,1,9
4510,25,9835,5,1778.0,3,902,3,3.0,288.0,1.0,876.0,3869089,14969849689921,2,9
8970,36,11934,6,2990.0,3,1495,3,4.0,438.0,2.0,1495.0,3956121,15650893366641,2,9
12672,64,16056,8,3158.0,5,1584,5,4.0,594.0,2.0,1574.0,4028049,16225178746401,0,15
7560,49,14035,7,2160.0,3,1080,4,4.0,0.0,0.0,1080.0,4018020,16144484720400,3,9
6588,16,7812,4,2752.0,3,1647,3,3.0,280.0,1.0,1105.0,3814209,14548190295681,0,9
8806,49,14049,7,2516.0,4,1258,4,5.0,648.0,3.0,1258.0,4026042,16209014185764,0,12
8376,36,12018,6,2094.0,3,1396,3,3.0,384.0,1.0,698.0,3835745,14712939705025,2,9
5005,25,10035,5,1838.0,4,1001,4,3.0,216.0,1.0,837.0,3873510,15004079720100,2,12
19089,81,18063,9,4242.0,5,2121,5,5.0,732.0,3.0,2121.0,4026042,16209014185764,0,15
8880,36,11700,6,2452.0,2,1480,3,3.0,207.0,1.0,972.0,3744000,14017536000000,2,6
12704,64,16048,8,3176.0,4,1588,4,4.0,825.0,3.0,1588.0,4024036,16192865729296,1,12
5265,25,10030,5,2106.0,4,1053,4,3.0,312.0,1.0,1053.0,3929754,15442966500516,1,12
1476,9,5850,3,984.0,3,492,3,2.0,200.0,1.0,492.0,3745950,14032141402500,2,9
12957,49,13783,7,3702.0,3,1851,3,3.0,506.0,2.0,1851.0,3876961,15030826595521,0,12
8418,36,11790,6,2101.0,3,1403,3,3.0,308.0,1.0,698.0,3762975,14159980850625,2,12
6828,36,11748,6,1726.0,3,1138,3,3.0,264.0,1.0,588.0,3833764,14697746407696,1,12
22068,81,18027,9,4904.0,4,2452,5,5.0,886.0,3.0,2452.0,4012009,16096216216081,0,12
5200,25,10040,5,2080.0,3,1040,4,4.0,484.0,2.0,1040.0,3969816,15759439073856,2,9
9930,36,11964,6,2418.0,3,1655,3,4.0,440.0,2.0,763.0,3974042,15793009817764,0,9
6696,36,11844,6,2232.0,3,1116,3,3.0,528.0,2.0,1116.0,3896676,15184083848976,1,9
13041,49,14042,7,2742.0,4,1863,4,4.0,660.0,3.0,879.0,4024036,16192865729296,0,12
11070,36,11952,6,2900.0,4,1845,4,4.0,462.0,2.0,1055.0,3968064,15745531908096,1,12
5880,25,9785,5,2352.0,3,1176,3,3.0,292.0,1.0,1176.0,3829849,14667743362801,1,9
4460,25,10040,5,1756.0,3,892,4,3.0,416.0,1.0,864.0,3947728,15584556361984,2,9
5110,25,10030,5,2044.0,3,1022,3,3.0,280.0,1.0,1022.0,3831460,14680085731600,2,9
10680,25,9755,5,4272.0,3,2136,3,3.0,528.0,2.0,2136.0,3806401,14488688572801,2,9
9624,36,11988,6,2530.0,3,1604,3,4.0,472.0,2.0,926.0,3992004,15936095936016,0,9
9882,36,11700,6,2453.0,3,1647,2,4.0,216.0,1.0,806.0,3734250,13944623062500,2,9
4320,25,10035,5,1728.0,3,864,4,3.0,420.0,1.0,864.0,3935727,15489947018529,2,12
5380,25,9875,5,2152.0,3,1076,3,3.0,576.0,2.0,1076.0,3900625,15214875390625,2,9
4675,25,9800,5,1677.0,3,935,3,3.0,308.0,1.0,742.0,3782800,14309575840000,2,9
11641,49,14028,7,2498.0,4,1663,4,4.0,478.0,2.0,835.0,4014012,16112292336144,1,12
6640,25,9850,5,2096.0,3,1328,3,3.0,308.0,1.0,768.0,3841500,14757122250000,2,15
9432,36,11976,6,2378.0,3,1572,3,4.0,373.0,2.0,806.0,3982020,15856483280400,0,9
8052,36,11700,6,2081.0,3,1342,3,3.0,240.0,1.0,739.0,3781050,14296339102500,2,9
5886,36,11826,6,1962.0,3,981,3,3.0,576.0,2.0,981.0,3884841,15091989595281,2,9
5495,25,10030,5,2198.0,3,1099,4,4.0,352.0,1.0,1099.0,4001970,16015763880900,2,9
14770,49,14014,7,3058.0,4,2110,4,4.0,463.0,2.0,948.0,3991988,15935968192144,1,12
6156,36,11844,6,1996.0,3,1026,3,4.0,528.0,2.0,970.0,3896676,15184083848976,2,9
12771,81,18009,9,2838.0,4,1419,5,5.0,588.0,2.0,1419.0,4004001,16032024008001,0,12
21276,81,18090,9,4694.0,5,2364,5,5.0,820.0,3.0,2330.0,4038090,16306170848100,0,15
5200,25,9980,5,2080.0,3,1040,4,4.0,576.0,2.0,1040.0,3984016,15872383488256,2,12
10240,64,15936,8,2560.0,4,1280,4,4.0,506.0,2.0,1280.0,3968064,15745531908096,1,12
19784,64,16040,8,3616.0,4,2473,4,5.0,852.0,3.0,1143.0,4018020,16144484720400,1,12
9114,49,13986,7,1982.0,3,1302,4,3.0,224.0,1.0,680.0,3876120,15024306254400,2,9
5460,25,9830,5,2184.0,3,1092,3,3.0,264.0,1.0,1092.0,3865156,14939430904336,2,9
7128,36,11736,6,2176.0,3,1188,3,3.0,621.0,2.0,988.0,3825936,14637786276096,2,9
7315,49,13734,7,2090.0,3,1045,3,3.0,528.0,2.0,1045.0,3849444,14818219109136,2,9
6558,36,11796,6,2186.0,3,1093,3,3.0,484.0,2.0,1093.0,3865156,14939430904336,1,9
9840,36,12024,6,2438.0,4,1640,4,4.0,520.0,2.0,798.0,4016016,16128384512256,1,12
4896,16,7848,4,1224.0,3,1224,3,3.5861723446893787,462.0,2.0,0.0,3849444,14818219109136,2,9
7945,49,14049,7,1695.0,4,1135,4,4.0,576.0,2.0,560.0,3885552,15097514344704,1,16
5390,25,9750,5,2132.0,3,1078,5,3.0,264.0,1.0,1054.0,3753750,14090639062500,2,9
3872,16,7824,4,968.0,3,968,3,3.5861723446893787,331.0,1.0,0.0,3825936,14637786276096,2,9
20016,81,18045,9,3686.0,4,2224,5,5.0,738.0,3.0,1462.0,4018020,16144484720400,0,12
3120,9,5850,3,1040.0,3,1040,3,3.5861723446893787,400.0,2.0,0.0,3802500,14459006250000,2,9
12530,49,13993,7,2663.0,4,1790,4,4.0,588.0,2.0,873.0,3996001,15968023992001,1,12
15330,36,11964,6,3143.0,3,2555,3,5.0,672.0,2.0,588.0,3832468,14687810971024,0,9
4878,36,12030,6,1626.0,3,813,4,3.0,270.0,1.0,813.0,3869650,14974191122500,2,9
14976,64,16008,8,3171.0,4,1872,5,4.0,531.0,2.0,1299.0,4004001,16032024008001,1,12
5250,25,9780,5,2100.0,3,1050,3,3.0,338.0,1.0,1050.0,3825936,14637786276096,2,9
31500,81,17946,9,5233.0,4,3500,5,5.0,959.0,3.0,1733.0,3974042,15793009817764,1,16
3792,16,7816,4,1812.0,3,948,3,3.0,248.0,1.0,864.0,3818116,14578009789456,2,9
6580,25,9750,5,2066.0,3,1316,3,2.0,576.0,2.0,750.0,3755700,14105282490000,2,9
14280,36,11874,6,3401.0,3,2380,3,4.0,596.0,2.0,1021.0,3888735,15122259900225,2,12
9840,36,12036,6,2936.0,4,1640,4,3.0,924.0,2.0,1296.0,3919724,15364236236176,2,12
7200,36,12030,6,1800.0,4,1200,4,4.0,480.0,2.0,600.0,4020025,16160601000625,1,12
7944,36,11958,6,1986.0,3,1324,3,3.0,180.0,1.0,662.0,3826560,14642561433600,2,12
12512,64,16056,8,3110.0,4,1564,5,4.0,502.0,2.0,1546.0,4026042,16209014185764,1,12
28260,81,18081,9,5066.0,5,3140,5,5.0,820.0,3.0,1926.0,4034072,16273736901184,0,15
14916,36,11772,6,4081.0,3,2486,3,3.0,576.0,2.0,1595.0,3849444,14818219109136,2,9
10626,36,11982,6,2635.0,3,1771,4,4.0,600.0,2.0,864.0,3988009,15904215784081,1,9
14688,64,16040,8,3672.0,4,1836,4,5.0,862.0,3.0,1836.0,4018020,16144484720400,0,12
12600,64,16032,8,3178.0,4,1575,4,4.0,732.0,3.0,1603.0,4014012,16112292336144,0,12
2520,16,7880,4,1260.0,3,630,3,4.0,0.0,0.0,630.0,3880900,15061384810000,3,9
8370,36,11904,6,2790.0,3,1395,3,3.0,440.0,2.0,1395.0,3894592,15167846846464,1,9
7028,49,13650,7,1506.0,3,1004,4,3.0,200.0,1.0,502.0,3763500,14163932250000,2,9
12852,49,14035,7,3696.0,4,1836,4,4.0,484.0,2.0,1860.0,4018020,16144484720400,0,12
7480,25,9800,5,2792.0,2,1496,4,3.0,450.0,2.0,1296.0,3841600,14757890560000,1,4
4470,25,10015,5,1788.0,3,894,4,3.0,450.0,2.0,894.0,3939901,15522819889801,1,9
5200,25,9890,5,2080.0,3,1040,3,4.0,0.0,0.0,1040.0,3912484,15307531050256,3,9
9140,25,9995,5,2687.0,3,1828,4,4.0,473.6717073170732,1.7765853658536586,859.0,3844077,14776927981929,3,9
5040,25,10015,5,2016.0,3,1008,3,3.0,280.0,1.0,1008.0,3909856,15286973940736,1,9
3456,16,7820,4,1728.0,3,864,3,3.0,528.0,2.0,864.0,3822025,14607875100625,2,9
11872,64,16048,8,2960.0,4,1484,5,4.0,472.0,2.0,1476.0,4024036,16192865729296,1,12
4740,36,11700,6,1558.0,3,790,3,4.0,160.0,1.0,768.0,3763500,14163932250000,2,9
9670,25,9885,5,3056.0,3,1934,3,4.0,567.0,2.0,1122.0,3908529,15276598943841,2,9
5750,25,9795,5,2300.0,3,1150,3,3.0,300.0,1.0,1150.0,3837681,14727795457761,1,9
17216,64,16064,8,3734.0,4,2152,4,4.0,728.0,2.0,1582.0,4030056,16241351363136,2,12
2688,16,7800,4,1344.0,3,672,3,3.0,234.0,1.0,672.0,3784950,14325846502500,2,9
12088,64,15960,8,2912.0,4,1511,4,4.0,811.0,3.0,1401.0,3980025,15840599000625,0,12
3965,25,9750,5,1586.0,3,793,2,3.0,240.0,1.0,793.0,3792750,14384952562500,2,12
6576,36,11850,6,2104.0,3,1096,3,3.0,352.0,1.0,1008.0,3900625,15214875390625,2,9
16800,64,16056,8,3018.0,5,2100,5,5.0,786.0,3.0,918.0,4028049,16225178746401,0,15
7790,25,9750,5,2471.0,3,1558,3,3.0,288.0,1.0,913.0,3792750,14384952562500,2,9
9900,36,11748,6,3282.0,3,1650,3,4.0,518.0,2.0,1632.0,3833764,14697746407696,2,9
16704,64,16056,8,3036.0,5,2088,4,4.0,656.0,3.0,948.0,4028049,16225178746401,0,15
9216,36,12036,6,2304.0,4,1536,4,4.0,400.0,2.0,768.0,4022030,16176725320900,0,12
10326,36,11814,6,3052.0,3,1721,3,3.0,464.0,2.0,1331.0,3853333,14848175208889,2,9
9288,36,11868,6,2352.0,3,1548,3,4.0,440.0,2.0,804.0,3912484,15307531050256,2,9
5508,36,11874,6,1836.0,3,918,3,4.0,264.0,1.0,918.0,3916441,15338510106481,2,9
24210,81,18081,9,4055.0,4,2690,5,5.0,864.0,3.0,1365.0,4036081,16289949838561,1,12
9882,36,12000,6,2600.0,3,1647,3,4.0,460.0,2.0,953.0,3998000,15984004000000,1,9
4125,25,9770,5,1650.0,3,825,3,3.0,350.0,1.0,825.0,3818116,14578009789456,2,9
9942,36,11820,6,3314.0,3,1657,3,4.0,484.0,2.0,1657.0,3880900,15061384810000,2,9
3152,16,7800,4,1576.0,3,788,3,3.0,0.0,0.0,788.0,3784950,14325846502500,3,9
22608,64,15944,8,4160.0,4,2826,4,5.0,888.0,3.0,1334.0,3970056,15761344643136,1,12
4320,25,9840,5,1728.0,3,864,3,3.0,280.0,1.0,864.0,3873024,15000314904576,2,9
17234,49,14042,7,3854.0,4,2462,4,4.0,576.0,2.0,1392.0,4022030,16176725320900,1,12
6435,25,10030,5,2350.0,3,1287,4,3.0,576.0,2.0,1063.0,3929754,15442966500516,0,12
10346,49,14063,7,2948.0,5,1478,4,5.0,484.0,2.0,1470.0,4036081,16289949838561,0,15
9394,49,14021,7,2040.0,4,1342,4,4.0,393.0,2.0,698.0,4012009,16096216216081,0,12
4020,25,9960,5,1592.0,3,804,4,3.0,240.0,1.0,788.0,3864480,14934205670400,2,12
9060,25,9810,5,2676.0,3,1812,3,3.0,264.0,1.0,864.0,3849444,14818219109136,1,9
15792,49,14000,7,3208.0,4,2256,4,4.0,554.0,2.0,952.0,4000000,16000000000000,0,12
13184,64,16064,8,3244.0,5,1648,5,5.0,525.0,2.0,1596.0,4030056,16241351363136,0,15
12672,36,11814,6,3064.0,3,2112,3,2.0,576.0,2.0,952.0,3876961,15030826595521,2,9
14588,49,14028,7,3040.0,4,2084,4,4.0,618.0,2.0,956.0,4016016,16128384512256,1,12
6192,36,11700,6,2064.0,3,1032,3,3.0,280.0,1.0,1032.0,3751800,14076003240000,2,9
8820,36,11976,6,2150.0,3,1470,3,4.0,420.0,2.0,680.0,3982020,15856483280400,0,9
5200,25,9885,5,2080.0,3,1040,3,4.0,748.0,2.0,1040.0,3908529,15276598943841,2,9
4420,25,9750,5,1768.0,4,884,3,3.0,240.0,1.0,884.0,3781050,14296339102500,2,12
5485,25,9980,5,2194.0,3,1097,3,4.0,242.0,1.0,1097.0,3984016,15872383488256,2,9
4320,25,9750,5,1728.0,3,864,3,2.0,0.0,0.0,864.0,3747900,14046754410000,3,9
8736,36,11850,6,2311.0,3,1456,3,4.0,460.0,2.0,855.0,3900625,15214875390625,1,9
7056,36,11700,6,1992.0,3,1176,3,3.0,528.0,2.0,816.0,3771300,14222703690000,2,9
4705,25,9835,5,1853.0,3,941,3,3.0,288.0,1.0,912.0,3869089,14969849689921,2,9
13216,64,16064,8,3252.0,5,1652,4,5.0,482.0,2.0,1600.0,4032064,16257540100096,0,15
16380,49,14042,7,3492.0,5,2340,4,3.0,252.0,1.0,1152.0,3893646,15160479173316,1,20
9674,49,13986,7,1766.0,4,1382,3,4.0,396.0,2.0,384.0,3992004,15936095936016,0,12
5040,25,9840,5,2016.0,3,1008,4,3.0,384.0,1.0,1008.0,3873024,15000314904576,2,9
8376,36,12042,6,2004.0,4,1396,4,4.0,440.0,2.0,608.0,4028049,16225178746401,0,12
12924,36,11982,6,2999.0,3,2154,3,3.0,539.0,2.0,845.0,3922108,15382931163664,1,12
19200,64,16032,8,3482.0,4,2400,4,4.0,730.0,3.0,1082.0,4014012,16112292336144,0,12
12726,49,13650,7,2858.0,3,1818,3,3.0,240.0,1.0,1040.0,3765450,14178613702500,2,6
11970,49,14035,7,3420.0,4,1710,4,5.0,550.0,2.0,1710.0,4018020,16144484720400,0,12
5750,25,9775,5,2228.0,3,1150,3,3.0,288.0,1.0,1078.0,3822025,14607875100625,0,12
11862,36,11868,6,2793.0,3,1977,3,3.0,540.0,2.0,816.0,3884792,15091608883264,1,9
7992,36,11946,6,2664.0,4,1332,4,4.0,542.0,2.0,1332.0,3962090,15698157168100,1,12
6490,25,9820,5,2548.0,3,1298,3,3.0,504.0,2.0,1250.0,3857296,14878732431616,2,6
15784,64,16048,8,3908.0,4,1973,4,4.0,895.0,3.0,1935.0,4024036,16192865729296,0,12
6552,36,11838,6,1617.0,3,1092,3,3.0,440.0,2.0,525.0,3892729,15153339067441,2,9
15328,64,15992,8,2965.0,4,1916,4,4.0,741.0,3.0,1049.0,3994002,15952051976004,2,12
6190,25,9750,5,2102.0,3,1238,3,3.0,357.0,1.0,864.0,3802500,14459006250000,2,9
12880,49,14007,7,2784.0,4,1840,4,4.0,622.0,2.0,944.0,4004001,16032024008001,1,12
7565,25,10020,5,2452.0,3,1513,3,3.0,180.0,1.0,939.0,3847680,14804641382400,2,9
5715,25,9915,5,2151.0,4,1143,3,3.0,288.0,1.0,1008.0,3823224,14617041754176,2,16
8028,36,11898,6,1858.0,4,1338,4,4.0,576.0,2.0,520.0,3932289,15462896779521,2,12
3456,16,7880,4,1728.0,3,864,3,3.0,463.0,2.0,864.0,3880900,15061384810000,2,12
13783,49,13839,7,2777.0,3,1969,3,4.0,534.0,2.0,808.0,3908529,15276598943841,1,9
8862,49,14049,7,2532.0,4,1266,4,4.0,388.0,2.0,1266.0,4028049,16225178746401,0,12
13005,25,9990,5,3213.0,3,2601,3,3.0,621.0,2.0,612.0,3838158,14731456832964,1,9
4560,25,9820,5,1824.0,3,912,3,3.0,0.0,0.0,912.0,3857296,14878732431616,3,9
6960,25,9980,5,2784.0,3,1392,3,4.0,528.0,2.0,1392.0,3906172,15258179693584,2,9
9120,25,9785,5,3648.0,3,1824,3,3.0,484.0,2.0,1824.0,3829849,14667743362801,2,9
12761,49,14007,7,2751.0,4,1823,4,4.0,626.0,2.0,928.0,4002000,16016004000000,1,12
13168,64,16040,8,3240.0,4,1646,4,5.0,525.0,2.0,1594.0,4018020,16144484720400,0,12
4368,16,7880,4,1638.0,3,1092,3,3.0,0.0,0.0,546.0,3880900,15061384810000,3,9
8640,25,9825,5,3456.0,3,1728,3,3.0,576.0,2.0,1728.0,3861225,14909058500625,2,9
11011,49,14014,7,3146.0,4,1573,4,4.0,544.0,2.0,1573.0,4008004,16064096064016,1,12
17360,49,13650,7,3400.0,3,2480,3,3.0,400.0,2.0,920.0,3783000,14311089000000,2,9
10728,64,16000,8,2682.0,4,1341,4,4.0,482.0,2.0,1341.0,3998000,15984004000000,1,12
5444,16,7800,4,1534.0,3,1361,3,1.0,185.0,1.0,173.0,3695250,13654872562500,2,9
4480,16,7800,4,1864.0,3,1120,2,3.0,480.0,2.0,744.0,3798600,14429361960000,2,9
9808,64,15824,8,2452.0,4,1226,4,4.0,484.0,2.0,1226.0,3912484,15307531050256,0,12
25398,81,18081,9,4556.0,5,2822,5,5.0,1020.0,3.0,1734.0,4034072,16273736901184,1,15
6618,36,11880,6,2206.0,3,1103,4,3.0,440.0,2.0,1103.0,3811500,14527532250000,2,12
7074,36,11760,6,2358.0,3,1179,3,3.0,622.0,2.0,1179.0,3841600,14757890560000,0,9
3490,25,10040,5,1396.0,3,698,3,3.0,0.0,0.0,698.0,3909576,15284784499776,3,15
14322,49,14028,7,3044.0,4,2046,4,4.0,871.0,3.0,998.0,4014012,16112292336144,1,12
10296,36,11772,6,2574.0,3,1716,3,3.0,490.0,2.0,858.0,3849444,14818219109136,0,9
12684,49,14028,7,2647.0,4,1812,4,4.0,478.0,2.0,835.0,4016016,16128384512256,1,12
5890,25,10015,5,2268.0,3,1178,3,4.0,502.0,2.0,1090.0,3957928,15665194053184,2,9
11452,49,13650,7,2454.0,3,1636,4,3.0,288.0,1.0,818.0,3742050,14002938202500,2,9
3456,16,7800,4,1440.0,3,864,3,3.0,528.0,1.0,576.0,3802500,14459006250000,1,9
11116,49,13993,7,3176.0,4,1588,4,4.0,472.0,2.0,1588.0,3996001,15968023992001,1,12
15312,64,16032,8,3334.0,4,1914,4,4.0,746.0,3.0,1420.0,4016016,16128384512256,1,12
11250,36,12000,6,2550.0,3,1875,4,3.0,485.0,2.0,675.0,3950000,15602500000000,1,9
3549,9,6006,3,1832.0,3,1183,3,3.0,308.0,1.0,649.0,3899896,15209188810816,2,12
10380,36,11952,6,2546.0,4,1730,4,4.0,528.0,2.0,816.0,3968064,15745531908096,1,16
8750,49,14049,7,1875.0,4,1250,4,4.0,528.0,2.0,625.0,4026042,16209014185764,1,12
15354,36,11934,6,3427.0,4,2559,5,4.0,506.0,2.0,868.0,3956121,15650893366641,1,12
10836,49,14028,7,2913.0,4,1548,4,4.0,388.0,2.0,1365.0,4016016,16128384512256,0,12
5920,25,9980,5,1842.0,3,1184,3,3.0,0.0,0.0,658.0,3812360,14534088769600,3,6
13360,64,16048,8,3340.0,4,1670,4,5.0,928.0,3.0,1670.0,4024036,16192865729296,1,12
14434,49,13923,7,3219.0,4,2062,3,4.0,454.0,2.0,1157.0,3954132,15635159873424,0,12
4470,25,9800,5,1788.0,3,894,3,3.0,312.0,1.0,894.0,3841600,14757890560000,2,9
10008,36,12030,6,2524.0,3,1668,3,3.0,271.0,1.0,856.0,3909750,15286145062500,2,12
15894,81,18072,9,3517.0,5,1766,5,5.0,874.0,3.0,1751.0,4032064,16257540100096,0,15
8976,36,12042,6,2264.0,4,1496,4,4.0,572.0,2.0,768.0,4028049,16225178746401,2,12
9800,49,14042,7,2800.0,4,1400,4,4.0,612.0,2.0,1400.0,4022030,16176725320900,1,12
10700,25,9825,5,2884.0,3,2140,3,3.0,549.0,2.0,744.0,3861225,14909058500625,0,12
3872,16,8028,4,1624.0,3,968,3,3.0,216.0,1.0,656.0,3867489,14957471165121,2,9
10416,49,14035,7,2976.0,4,1488,4,5.0,506.0,2.0,1488.0,4018020,16144484720400,0,12
8862,49,14049,7,2532.0,4,1266,4,4.0,388.0,2.0,1266.0,4028049,16225178746401,0,12
4375,25,9965,5,1590.0,3,875,3,3.0,180.0,1.0,715.0,3848483,14810821401289,2,9
11130,36,11964,6,2383.0,4,1855,3,3.0,512.0,2.0,528.0,3940144,15524734740736,1,16
11347,49,13986,7,2829.0,4,1621,4,4.0,440.0,2.0,1208.0,3964032,15713549697024,1,12
11298,49,14042,7,3228.0,4,1614,4,4.0,878.0,3.0,1614.0,4022030,16176725320900,1,12
7596,36,11880,6,1896.0,3,1266,3,3.0,283.0,1.0,630.0,3920400,15369536160000,1,9
16784,64,16040,8,3128.0,4,2098,5,4.0,878.0,3.0,1030.0,4020025,16160601000625,1,12
13881,49,13993,7,2961.0,4,1983,4,4.0,490.0,2.0,978.0,3996001,15968023992001,0,12
5915,25,9795,5,1711.0,3,1183,3,4.0,288.0,1.0,528.0,3837681,14727795457761,1,9
6552,36,11826,6,1617.0,3,1092,3,3.0,264.0,1.0,525.0,3884841,15091989595281,2,9
23787,81,18054,9,4796.0,5,2643,5,4.0,694.0,3.0,2153.0,4024036,16192865729296,0,15
13280,64,16056,8,3320.0,4,1660,4,4.0,660.0,3.0,1660.0,4028049,16225178746401,0,12
4500,25,10000,5,1800.0,3,900,4,3.0,576.0,2.0,900.0,3902000,15225604000000,2,9
7374,36,11880,6,1790.0,3,1229,3,4.0,462.0,2.0,561.0,3920400,15369536160000,0,9
12327,49,14049,7,2635.0,4,1761,4,4.0,578.0,2.0,874.0,4028049,16225178746401,0,12
13552,64,16064,8,3388.0,4,1694,4,4.0,776.0,3.0,1694.0,4032064,16257540100096,1,12
6240,25,9750,5,1872.0,3,1248,3,3.0,0.0,0.0,624.0,3744000,14017536000000,3,9
4175,25,9750,5,1293.0,3,835,3,3.0,366.0,1.0,458.0,3744000,14017536000000,2,9
